timestamp,building_id,meter,meter_reading,site_id,primary_use,square_feet,year_built,floor_count
2016-06-16 06:00:00,157.0,0.0,98.49,2.0,Office,5258.0,1968.0,
2016-06-16 07:00:00,157.0,0.0,91.81,2.0,Office,5258.0,1968.0,
2016-06-16 08:00:00,157.0,0.0,106.96,2.0,Office,5258.0,1968.0,
2016-06-16 09:00:00,157.0,0.0,120.43,2.0,Office,5258.0,1968.0,
2016-06-16 10:00:00,157.0,0.0,126.73,2.0,Office,5258.0,1968.0,
2016-06-16 11:00:00,157.0,0.0,131.33,2.0,Office,5258.0,1968.0,
2016-06-16 12:00:00,157.0,0.0,122.21,2.0,Office,5258.0,1968.0,
2016-06-16 13:00:00,157.0,0.0,131.9,2.0,Office,5258.0,1968.0,
2016-06-16 14:00:00,157.0,0.0,140.2,2.0,Office,5258.0,1968.0,
2016-06-16 15:00:00,157.0,0.0,147.79,2.0,Office,5258.0,1968.0,
2016-06-16 16:00:00,157.0,0.0,143.62,2.0,Office,5258.0,1968.0,
2016-06-16 17:00:00,157.0,0.0,140.48,2.0,Office,5258.0,1968.0,
2016-06-16 18:00:00,157.0,0.0,132.28,2.0,Office,5258.0,1968.0,
2016-06-16 19:00:00,157.0,0.0,119.43,2.0,Office,5258.0,1968.0,
2016-06-16 20:00:00,157.0,0.0,112.39,2.0,Office,5258.0,1968.0,
2016-06-16 21:00:00,157.0,0.0,123.7,2.0,Office,5258.0,1968.0,
2016-06-16 22:00:00,157.0,0.0,105.69,2.0,Office,5258.0,1968.0,
2016-06-16 23:00:00,157.0,0.0,91.58,2.0,Office,5258.0,1968.0,
2016-06-17 00:00:00,157.0,0.0,38.88,2.0,Office,5258.0,1968.0,
2016-06-17 01:00:00,157.0,0.0,38.01,2.0,Office,5258.0,1968.0,
2016-06-17 02:00:00,157.0,0.0,36.73,2.0,Office,5258.0,1968.0,
2016-06-17 03:00:00,157.0,0.0,37.4,2.0,Office,5258.0,1968.0,
2016-06-17 04:00:00,157.0,0.0,37.05,2.0,Office,5258.0,1968.0,
2016-06-17 05:00:00,157.0,0.0,74.84,2.0,Office,5258.0,1968.0,
2016-06-17 06:00:00,157.0,0.0,94.33,2.0,Office,5258.0,1968.0,
2016-06-17 07:00:00,157.0,0.0,88.7,2.0,Office,5258.0,1968.0,
2016-06-17 08:00:00,157.0,0.0,109.56,2.0,Office,5258.0,1968.0,
2016-06-17 09:00:00,157.0,0.0,118.34,2.0,Office,5258.0,1968.0,
2016-06-17 10:00:00,157.0,0.0,121.75,2.0,Office,5258.0,1968.0,
2016-06-17 11:00:00,157.0,0.0,129.68,2.0,Office,5258.0,1968.0,
2016-06-17 12:00:00,157.0,0.0,132.86,2.0,Office,5258.0,1968.0,
2016-06-17 13:00:00,157.0,0.0,138.24,2.0,Office,5258.0,1968.0,
2016-06-17 14:00:00,157.0,0.0,141.21,2.0,Office,5258.0,1968.0,
2016-06-17 15:00:00,157.0,0.0,139.77,2.0,Office,5258.0,1968.0,
2016-06-17 16:00:00,157.0,0.0,134.65,2.0,Office,5258.0,1968.0,
2016-06-17 17:00:00,157.0,0.0,127.24,2.0,Office,5258.0,1968.0,
2016-06-17 18:00:00,157.0,0.0,116.93,2.0,Office,5258.0,1968.0,
2016-06-17 19:00:00,157.0,0.0,110.62,2.0,Office,5258.0,1968.0,
2016-06-17 20:00:00,157.0,0.0,113.62,2.0,Office,5258.0,1968.0,
2016-06-17 21:00:00,157.0,0.0,109.17,2.0,Office,5258.0,1968.0,
2016-06-17 22:00:00,157.0,0.0,113.59,2.0,Office,5258.0,1968.0,
2016-06-17 23:00:00,157.0,0.0,95.49,2.0,Office,5258.0,1968.0,
2016-06-18 00:00:00,157.0,0.0,38.38,2.0,Office,5258.0,1968.0,
2016-06-18 01:00:00,157.0,0.0,38.02,2.0,Office,5258.0,1968.0,
2016-06-18 02:00:00,157.0,0.0,36.5,2.0,Office,5258.0,1968.0,
2016-06-18 03:00:00,157.0,0.0,36.31,2.0,Office,5258.0,1968.0,
2016-06-18 04:00:00,157.0,0.0,36.7,2.0,Office,5258.0,1968.0,
2016-06-18 05:00:00,157.0,0.0,70.92,2.0,Office,5258.0,1968.0,
2016-06-18 06:00:00,157.0,0.0,89.75,2.0,Office,5258.0,1968.0,
2016-06-18 07:00:00,157.0,0.0,86.24,2.0,Office,5258.0,1968.0,
2016-06-18 08:00:00,157.0,0.0,88.78,2.0,Office,5258.0,1968.0,
2016-06-18 09:00:00,157.0,0.0,93.13,2.0,Office,5258.0,1968.0,
2016-06-18 10:00:00,157.0,0.0,94.7,2.0,Office,5258.0,1968.0,
2016-06-18 11:00:00,157.0,0.0,105.07,2.0,Office,5258.0,1968.0,
2016-06-18 12:00:00,157.0,0.0,110.08,2.0,Office,5258.0,1968.0,
2016-06-18 13:00:00,157.0,0.0,110.17,2.0,Office,5258.0,1968.0,
2016-06-18 14:00:00,157.0,0.0,113.08,2.0,Office,5258.0,1968.0,
2016-06-18 15:00:00,157.0,0.0,120.44,2.0,Office,5258.0,1968.0,
2016-06-18 16:00:00,157.0,0.0,119.25,2.0,Office,5258.0,1968.0,
2016-06-18 17:00:00,157.0,0.0,116.58,2.0,Office,5258.0,1968.0,
2016-06-18 18:00:00,157.0,0.0,116.04,2.0,Office,5258.0,1968.0,
2016-06-18 19:00:00,157.0,0.0,113.57,2.0,Office,5258.0,1968.0,
2016-06-18 20:00:00,157.0,0.0,111.4,2.0,Office,5258.0,1968.0,
2016-06-18 21:00:00,157.0,0.0,109.61,2.0,Office,5258.0,1968.0,
2016-06-18 22:00:00,157.0,0.0,101.84,2.0,Office,5258.0,1968.0,
2016-06-18 23:00:00,157.0,0.0,95.38,2.0,Office,5258.0,1968.0,
2016-06-19 00:00:00,157.0,0.0,37.52,2.0,Office,5258.0,1968.0,
2016-06-19 01:00:00,157.0,0.0,36.92,2.0,Office,5258.0,1968.0,
2016-06-19 02:00:00,157.0,0.0,36.6,2.0,Office,5258.0,1968.0,
2016-06-19 03:00:00,157.0,0.0,36.3,2.0,Office,5258.0,1968.0,
2016-06-19 04:00:00,157.0,0.0,36.51,2.0,Office,5258.0,1968.0,
2016-06-19 05:00:00,157.0,0.0,75.84,2.0,Office,5258.0,1968.0,
2016-06-19 06:00:00,157.0,0.0,95.27,2.0,Office,5258.0,1968.0,
2016-06-19 07:00:00,157.0,0.0,86.79,2.0,Office,5258.0,1968.0,
2016-06-19 08:00:00,157.0,0.0,94.63,2.0,Office,5258.0,1968.0,
2016-06-19 09:00:00,157.0,0.0,94.28,2.0,Office,5258.0,1968.0,
2016-06-19 10:00:00,157.0,0.0,101.35,2.0,Office,5258.0,1968.0,
2016-06-19 11:00:00,157.0,0.0,120.92,2.0,Office,5258.0,1968.0,
2016-06-19 12:00:00,157.0,0.0,128.75,2.0,Office,5258.0,1968.0,
2016-06-19 13:00:00,157.0,0.0,129.96,2.0,Office,5258.0,1968.0,
2016-06-19 14:00:00,157.0,0.0,137.07,2.0,Office,5258.0,1968.0,
2016-06-19 15:00:00,157.0,0.0,142.55,2.0,Office,5258.0,1968.0,
2016-06-19 16:00:00,157.0,0.0,140.66,2.0,Office,5258.0,1968.0,
2016-06-19 17:00:00,157.0,0.0,140.98,2.0,Office,5258.0,1968.0,
2016-06-19 18:00:00,157.0,0.0,140.57,2.0,Office,5258.0,1968.0,
2016-06-19 19:00:00,157.0,0.0,125.68,2.0,Office,5258.0,1968.0,
2016-06-19 20:00:00,157.0,0.0,120.29,2.0,Office,5258.0,1968.0,
2016-06-19 21:00:00,157.0,0.0,111.14,2.0,Office,5258.0,1968.0,
2016-06-19 22:00:00,157.0,0.0,116.7,2.0,Office,5258.0,1968.0,
2016-06-19 23:00:00,157.0,0.0,98.17,2.0,Office,5258.0,1968.0,
2016-06-20 00:00:00,157.0,0.0,38.42,2.0,Office,5258.0,1968.0,
2016-06-20 01:00:00,157.0,0.0,37.82,2.0,Office,5258.0,1968.0,
2016-06-20 02:00:00,157.0,0.0,37.16,2.0,Office,5258.0,1968.0,
2016-06-20 03:00:00,157.0,0.0,36.59,2.0,Office,5258.0,1968.0,
2016-06-20 04:00:00,157.0,0.0,36.6,2.0,Office,5258.0,1968.0,
2016-06-20 05:00:00,157.0,0.0,87.42,2.0,Office,5258.0,1968.0,
2016-06-20 06:00:00,157.0,0.0,111.66,2.0,Office,5258.0,1968.0,
2016-06-20 07:00:00,157.0,0.0,105.23,2.0,Office,5258.0,1968.0,
2016-06-20 08:00:00,157.0,0.0,124.44,2.0,Office,5258.0,1968.0,
2016-06-20 09:00:00,157.0,0.0,131.45,2.0,Office,5258.0,1968.0,
2016-06-20 10:00:00,157.0,0.0,138.66,2.0,Office,5258.0,1968.0,
2016-06-20 11:00:00,157.0,0.0,147.66,2.0,Office,5258.0,1968.0,
2016-06-20 12:00:00,157.0,0.0,156.05,2.0,Office,5258.0,1968.0,
2016-06-20 13:00:00,157.0,0.0,159.61,2.0,Office,5258.0,1968.0,
2016-06-20 14:00:00,157.0,0.0,157.94,2.0,Office,5258.0,1968.0,
2016-06-20 15:00:00,157.0,0.0,159.54,2.0,Office,5258.0,1968.0,
2016-06-20 16:00:00,157.0,0.0,156.32,2.0,Office,5258.0,1968.0,
2016-06-20 17:00:00,157.0,0.0,149.8,2.0,Office,5258.0,1968.0,
2016-06-20 18:00:00,157.0,0.0,143.97,2.0,Office,5258.0,1968.0,
2016-06-20 19:00:00,157.0,0.0,135.88,2.0,Office,5258.0,1968.0,
2016-06-20 20:00:00,157.0,0.0,126.57,2.0,Office,5258.0,1968.0,
2016-06-20 21:00:00,157.0,0.0,129.88,2.0,Office,5258.0,1968.0,
2016-06-20 22:00:00,157.0,0.0,125.44,2.0,Office,5258.0,1968.0,
2016-06-20 23:00:00,157.0,0.0,114.56,2.0,Office,5258.0,1968.0,
2016-06-21 00:00:00,157.0,0.0,46.74,2.0,Office,5258.0,1968.0,
2016-06-21 01:00:00,157.0,0.0,52.8,2.0,Office,5258.0,1968.0,
2016-06-21 02:00:00,157.0,0.0,49.35,2.0,Office,5258.0,1968.0,
2016-06-21 03:00:00,157.0,0.0,49.77,2.0,Office,5258.0,1968.0,
2016-06-21 04:00:00,157.0,0.0,50.83,2.0,Office,5258.0,1968.0,
2016-06-21 05:00:00,157.0,0.0,99.32,2.0,Office,5258.0,1968.0,
2016-06-21 06:00:00,157.0,0.0,122.78,2.0,Office,5258.0,1968.0,
2016-06-21 07:00:00,157.0,0.0,120.79,2.0,Office,5258.0,1968.0,
2016-06-21 08:00:00,157.0,0.0,124.55,2.0,Office,5258.0,1968.0,
2016-06-21 09:00:00,157.0,0.0,137.64,2.0,Office,5258.0,1968.0,
2016-06-21 10:00:00,157.0,0.0,137.9,2.0,Office,5258.0,1968.0,
2016-06-21 11:00:00,157.0,0.0,150.88,2.0,Office,5258.0,1968.0,
2016-06-21 12:00:00,157.0,0.0,154.58,2.0,Office,5258.0,1968.0,
2016-06-21 13:00:00,157.0,0.0,159.29,2.0,Office,5258.0,1968.0,
2016-06-21 14:00:00,157.0,0.0,161.85,2.0,Office,5258.0,1968.0,
2016-06-21 15:00:00,157.0,0.0,161.71,2.0,Office,5258.0,1968.0,
2016-06-21 16:00:00,157.0,0.0,160.99,2.0,Office,5258.0,1968.0,
2016-06-21 17:00:00,157.0,0.0,154.93,2.0,Office,5258.0,1968.0,
2016-06-21 18:00:00,157.0,0.0,148.24,2.0,Office,5258.0,1968.0,
2016-06-21 19:00:00,157.0,0.0,139.92,2.0,Office,5258.0,1968.0,
2016-06-21 20:00:00,157.0,0.0,134.76,2.0,Office,5258.0,1968.0,
2016-06-21 21:00:00,157.0,0.0,128.66,2.0,Office,5258.0,1968.0,
2016-06-21 22:00:00,157.0,0.0,120.37,2.0,Office,5258.0,1968.0,
2016-06-21 23:00:00,157.0,0.0,109.74,2.0,Office,5258.0,1968.0,
2016-06-22 00:00:00,157.0,0.0,41.0,2.0,Office,5258.0,1968.0,
2016-06-22 01:00:00,157.0,0.0,44.44,2.0,Office,5258.0,1968.0,
2016-06-22 02:00:00,157.0,0.0,42.3,2.0,Office,5258.0,1968.0,
2016-06-22 03:00:00,157.0,0.0,39.78,2.0,Office,5258.0,1968.0,
2016-06-22 04:00:00,157.0,0.0,38.36,2.0,Office,5258.0,1968.0,
2016-06-22 05:00:00,157.0,0.0,94.1,2.0,Office,5258.0,1968.0,
2016-06-22 06:00:00,157.0,0.0,120.49,2.0,Office,5258.0,1968.0,
2016-06-22 07:00:00,157.0,0.0,115.32,2.0,Office,5258.0,1968.0,
2016-06-22 08:00:00,157.0,0.0,124.55,2.0,Office,5258.0,1968.0,
2016-06-22 09:00:00,157.0,0.0,135.5,2.0,Office,5258.0,1968.0,
2016-06-22 10:00:00,157.0,0.0,139.5,2.0,Office,5258.0,1968.0,
2016-06-22 11:00:00,157.0,0.0,149.68,2.0,Office,5258.0,1968.0,
2016-06-22 12:00:00,157.0,0.0,152.63,2.0,Office,5258.0,1968.0,
2016-06-22 13:00:00,157.0,0.0,156.86,2.0,Office,5258.0,1968.0,
2016-06-22 14:00:00,157.0,0.0,158.21,2.0,Office,5258.0,1968.0,
2016-06-22 15:00:00,157.0,0.0,157.03,2.0,Office,5258.0,1968.0,
2016-06-22 16:00:00,157.0,0.0,157.58,2.0,Office,5258.0,1968.0,
2016-06-22 17:00:00,157.0,0.0,151.58,2.0,Office,5258.0,1968.0,
2016-06-22 18:00:00,157.0,0.0,145.39,2.0,Office,5258.0,1968.0,
2016-06-22 19:00:00,157.0,0.0,133.75,2.0,Office,5258.0,1968.0,
2016-06-22 20:00:00,157.0,0.0,131.24,2.0,Office,5258.0,1968.0,
2016-06-22 21:00:00,157.0,0.0,124.51,2.0,Office,5258.0,1968.0,
2016-06-22 22:00:00,157.0,0.0,125.06,2.0,Office,5258.0,1968.0,
2016-06-22 23:00:00,157.0,0.0,107.07,2.0,Office,5258.0,1968.0,
2016-06-23 00:00:00,157.0,0.0,47.67,2.0,Office,5258.0,1968.0,
2016-06-23 01:00:00,157.0,0.0,51.92,2.0,Office,5258.0,1968.0,
2016-06-23 02:00:00,157.0,0.0,45.06,2.0,Office,5258.0,1968.0,
2016-06-23 03:00:00,157.0,0.0,46.79,2.0,Office,5258.0,1968.0,
2016-06-23 04:00:00,157.0,0.0,50.17,2.0,Office,5258.0,1968.0,
2016-06-23 05:00:00,157.0,0.0,99.81,2.0,Office,5258.0,1968.0,
2016-06-23 06:00:00,157.0,0.0,121.06,2.0,Office,5258.0,1968.0,
2016-06-23 07:00:00,157.0,0.0,118.21,2.0,Office,5258.0,1968.0,
2016-06-23 08:00:00,157.0,0.0,124.66,2.0,Office,5258.0,1968.0,
2016-06-23 09:00:00,157.0,0.0,136.32,2.0,Office,5258.0,1968.0,
2016-06-23 10:00:00,157.0,0.0,138.65,2.0,Office,5258.0,1968.0,
2016-06-23 11:00:00,157.0,0.0,150.38,2.0,Office,5258.0,1968.0,
2016-06-23 12:00:00,157.0,0.0,152.88,2.0,Office,5258.0,1968.0,
2016-06-23 13:00:00,157.0,0.0,159.08,2.0,Office,5258.0,1968.0,
2016-06-23 14:00:00,157.0,0.0,157.34,2.0,Office,5258.0,1968.0,
2016-06-23 15:00:00,157.0,0.0,155.58,2.0,Office,5258.0,1968.0,
2016-06-23 16:00:00,157.0,0.0,154.32,2.0,Office,5258.0,1968.0,
2016-06-23 17:00:00,157.0,0.0,146.35,2.0,Office,5258.0,1968.0,
2016-06-23 18:00:00,157.0,0.0,141.69,2.0,Office,5258.0,1968.0,
2016-06-23 19:00:00,157.0,0.0,122.01,2.0,Office,5258.0,1968.0,
2016-06-23 20:00:00,157.0,0.0,132.73,2.0,Office,5258.0,1968.0,
2016-06-23 21:00:00,157.0,0.0,119.46,2.0,Office,5258.0,1968.0,
2016-06-23 22:00:00,157.0,0.0,116.44,2.0,Office,5258.0,1968.0,
2016-06-23 23:00:00,157.0,0.0,101.81,2.0,Office,5258.0,1968.0,
2016-06-24 00:00:00,157.0,0.0,40.83,2.0,Office,5258.0,1968.0,
2016-06-24 01:00:00,157.0,0.0,39.72,2.0,Office,5258.0,1968.0,
2016-06-24 02:00:00,157.0,0.0,39.57,2.0,Office,5258.0,1968.0,
2016-06-24 03:00:00,157.0,0.0,39.93,2.0,Office,5258.0,1968.0,
2016-06-24 04:00:00,157.0,0.0,39.67,2.0,Office,5258.0,1968.0,
2016-06-24 05:00:00,157.0,0.0,96.77,2.0,Office,5258.0,1968.0,
2016-06-24 06:00:00,157.0,0.0,121.88,2.0,Office,5258.0,1968.0,
2016-06-24 07:00:00,157.0,0.0,124.23,2.0,Office,5258.0,1968.0,
2016-06-24 08:00:00,157.0,0.0,125.53,2.0,Office,5258.0,1968.0,
2016-06-24 09:00:00,157.0,0.0,135.85,2.0,Office,5258.0,1968.0,
2016-06-24 10:00:00,157.0,0.0,143.79,2.0,Office,5258.0,1968.0,
2016-06-24 11:00:00,157.0,0.0,149.95,2.0,Office,5258.0,1968.0,
2016-06-24 12:00:00,157.0,0.0,151.28,2.0,Office,5258.0,1968.0,
2016-06-24 13:00:00,157.0,0.0,148.49,2.0,Office,5258.0,1968.0,
2016-06-24 14:00:00,157.0,0.0,151.52,2.0,Office,5258.0,1968.0,
2016-06-24 15:00:00,157.0,0.0,150.84,2.0,Office,5258.0,1968.0,
2016-06-24 16:00:00,157.0,0.0,149.91,2.0,Office,5258.0,1968.0,
2016-06-24 17:00:00,157.0,0.0,131.62,2.0,Office,5258.0,1968.0,
2016-06-24 18:00:00,157.0,0.0,123.42,2.0,Office,5258.0,1968.0,
2016-06-24 19:00:00,157.0,0.0,118.01,2.0,Office,5258.0,1968.0,
2016-06-24 20:00:00,157.0,0.0,125.32,2.0,Office,5258.0,1968.0,
2016-06-24 21:00:00,157.0,0.0,119.5,2.0,Office,5258.0,1968.0,
2016-06-24 22:00:00,157.0,0.0,114.02,2.0,Office,5258.0,1968.0,
2016-06-24 23:00:00,157.0,0.0,101.95,2.0,Office,5258.0,1968.0,
2016-06-25 00:00:00,157.0,0.0,83.8,2.0,Office,5258.0,1968.0,
2016-06-25 01:00:00,157.0,0.0,110.41,2.0,Office,5258.0,1968.0,
2016-06-25 02:00:00,157.0,0.0,100.28,2.0,Office,5258.0,1968.0,
2016-06-25 03:00:00,157.0,0.0,100.74,2.0,Office,5258.0,1968.0,
2016-06-25 04:00:00,157.0,0.0,99.14,2.0,Office,5258.0,1968.0,
2016-06-25 05:00:00,157.0,0.0,98.73,2.0,Office,5258.0,1968.0,
2016-06-25 06:00:00,157.0,0.0,90.89,2.0,Office,5258.0,1968.0,
2016-06-25 07:00:00,157.0,0.0,98.04,2.0,Office,5258.0,1968.0,
2016-06-25 08:00:00,157.0,0.0,97.0,2.0,Office,5258.0,1968.0,
2016-06-25 09:00:00,157.0,0.0,103.06,2.0,Office,5258.0,1968.0,
2016-06-25 10:00:00,157.0,0.0,110.73,2.0,Office,5258.0,1968.0,
2016-06-25 11:00:00,157.0,0.0,112.37,2.0,Office,5258.0,1968.0,
2016-06-25 12:00:00,157.0,0.0,117.27,2.0,Office,5258.0,1968.0,
2016-06-25 13:00:00,157.0,0.0,118.12,2.0,Office,5258.0,1968.0,
2016-06-25 14:00:00,157.0,0.0,123.42,2.0,Office,5258.0,1968.0,
2016-06-25 15:00:00,157.0,0.0,125.49,2.0,Office,5258.0,1968.0,
2016-06-25 16:00:00,157.0,0.0,126.07,2.0,Office,5258.0,1968.0,
2016-06-25 17:00:00,157.0,0.0,125.24,2.0,Office,5258.0,1968.0,
2016-06-25 18:00:00,157.0,0.0,121.01,2.0,Office,5258.0,1968.0,
2016-06-25 19:00:00,157.0,0.0,114.96,2.0,Office,5258.0,1968.0,
2016-06-25 20:00:00,157.0,0.0,121.13,2.0,Office,5258.0,1968.0,
2016-06-25 21:00:00,157.0,0.0,116.54,2.0,Office,5258.0,1968.0,
2016-06-25 22:00:00,157.0,0.0,111.35,2.0,Office,5258.0,1968.0,
2016-06-25 23:00:00,157.0,0.0,113.09,2.0,Office,5258.0,1968.0,
2016-06-26 00:00:00,157.0,0.0,111.19,2.0,Office,5258.0,1968.0,
2016-06-26 01:00:00,157.0,0.0,107.34,2.0,Office,5258.0,1968.0,
2016-06-26 02:00:00,157.0,0.0,107.79,2.0,Office,5258.0,1968.0,
2016-06-26 03:00:00,157.0,0.0,107.55,2.0,Office,5258.0,1968.0,
2016-06-26 04:00:00,157.0,0.0,103.61,2.0,Office,5258.0,1968.0,
2016-06-26 05:00:00,157.0,0.0,102.31,2.0,Office,5258.0,1968.0,
2016-06-26 06:00:00,157.0,0.0,100.23,2.0,Office,5258.0,1968.0,
2016-06-26 07:00:00,157.0,0.0,96.66,2.0,Office,5258.0,1968.0,
2016-06-26 08:00:00,157.0,0.0,98.41,2.0,Office,5258.0,1968.0,
2016-06-26 09:00:00,157.0,0.0,104.06,2.0,Office,5258.0,1968.0,
2016-06-26 10:00:00,157.0,0.0,101.98,2.0,Office,5258.0,1968.0,
2016-06-26 11:00:00,157.0,0.0,108.87,2.0,Office,5258.0,1968.0,
2016-06-26 12:00:00,157.0,0.0,120.32,2.0,Office,5258.0,1968.0,
2016-06-26 13:00:00,157.0,0.0,119.78,2.0,Office,5258.0,1968.0,
2016-06-26 14:00:00,157.0,0.0,120.04,2.0,Office,5258.0,1968.0,
2016-06-26 15:00:00,157.0,0.0,127.42,2.0,Office,5258.0,1968.0,
2016-06-26 16:00:00,157.0,0.0,124.3,2.0,Office,5258.0,1968.0,
2016-06-26 17:00:00,157.0,0.0,125.72,2.0,Office,5258.0,1968.0,
2016-06-26 18:00:00,157.0,0.0,122.03,2.0,Office,5258.0,1968.0,
2016-06-26 19:00:00,157.0,0.0,114.23,2.0,Office,5258.0,1968.0,
2016-06-26 20:00:00,157.0,0.0,114.18,2.0,Office,5258.0,1968.0,
2016-06-26 21:00:00,157.0,0.0,107.02,2.0,Office,5258.0,1968.0,
2016-06-26 22:00:00,157.0,0.0,103.69,2.0,Office,5258.0,1968.0,
2016-06-26 23:00:00,157.0,0.0,109.11,2.0,Office,5258.0,1968.0,
2016-06-27 00:00:00,157.0,0.0,60.06,2.0,Office,5258.0,1968.0,
2016-06-27 01:00:00,157.0,0.0,37.91,2.0,Office,5258.0,1968.0,
2016-06-27 02:00:00,157.0,0.0,37.81,2.0,Office,5258.0,1968.0,
2016-06-27 03:00:00,157.0,0.0,38.04,2.0,Office,5258.0,1968.0,
2016-06-27 04:00:00,157.0,0.0,37.64,2.0,Office,5258.0,1968.0,
2016-06-27 05:00:00,157.0,0.0,89.73,2.0,Office,5258.0,1968.0,
2016-06-27 06:00:00,157.0,0.0,114.45,2.0,Office,5258.0,1968.0,
2016-06-27 07:00:00,157.0,0.0,109.11,2.0,Office,5258.0,1968.0,
2016-06-27 08:00:00,157.0,0.0,126.25,2.0,Office,5258.0,1968.0,
2016-06-27 09:00:00,157.0,0.0,129.58,2.0,Office,5258.0,1968.0,
2016-06-27 10:00:00,157.0,0.0,137.52,2.0,Office,5258.0,1968.0,
2016-06-27 11:00:00,157.0,0.0,145.3,2.0,Office,5258.0,1968.0,
2016-06-27 12:00:00,157.0,0.0,151.0,2.0,Office,5258.0,1968.0,
2016-06-27 13:00:00,157.0,0.0,157.45,2.0,Office,5258.0,1968.0,
2016-06-27 14:00:00,157.0,0.0,157.49,2.0,Office,5258.0,1968.0,
2016-06-27 15:00:00,157.0,0.0,156.87,2.0,Office,5258.0,1968.0,
2016-06-27 16:00:00,157.0,0.0,156.41,2.0,Office,5258.0,1968.0,
2016-06-27 17:00:00,157.0,0.0,147.92,2.0,Office,5258.0,1968.0,
2016-06-27 18:00:00,157.0,0.0,143.14,2.0,Office,5258.0,1968.0,
2016-06-27 19:00:00,157.0,0.0,133.12,2.0,Office,5258.0,1968.0,
2016-06-27 20:00:00,157.0,0.0,125.9,2.0,Office,5258.0,1968.0,
2016-06-27 21:00:00,157.0,0.0,125.92,2.0,Office,5258.0,1968.0,
2016-06-27 22:00:00,157.0,0.0,126.13,2.0,Office,5258.0,1968.0,
2016-06-27 23:00:00,157.0,0.0,107.88,2.0,Office,5258.0,1968.0,
2016-06-28 00:00:00,157.0,0.0,49.31,2.0,Office,5258.0,1968.0,
2016-06-28 01:00:00,157.0,0.0,49.4,2.0,Office,5258.0,1968.0,
2016-06-28 02:00:00,157.0,0.0,47.46,2.0,Office,5258.0,1968.0,
2016-06-28 03:00:00,157.0,0.0,48.03,2.0,Office,5258.0,1968.0,
2016-06-28 04:00:00,157.0,0.0,47.6,2.0,Office,5258.0,1968.0,
2016-06-28 05:00:00,157.0,0.0,105.45,2.0,Office,5258.0,1968.0,
2016-06-28 06:00:00,157.0,0.0,128.91,2.0,Office,5258.0,1968.0,
2016-06-28 07:00:00,157.0,0.0,127.68,2.0,Office,5258.0,1968.0,
2016-06-28 08:00:00,157.0,0.0,139.0,2.0,Office,5258.0,1968.0,
2016-06-28 09:00:00,157.0,0.0,137.42,2.0,Office,5258.0,1968.0,
2016-06-28 10:00:00,157.0,0.0,146.59,2.0,Office,5258.0,1968.0,
2016-06-28 11:00:00,157.0,0.0,147.38,2.0,Office,5258.0,1968.0,
2016-06-28 12:00:00,157.0,0.0,151.18,2.0,Office,5258.0,1968.0,
2016-06-28 13:00:00,157.0,0.0,155.45,2.0,Office,5258.0,1968.0,
2016-06-28 14:00:00,157.0,0.0,160.97,2.0,Office,5258.0,1968.0,
2016-06-28 15:00:00,157.0,0.0,157.98,2.0,Office,5258.0,1968.0,
2016-06-28 16:00:00,157.0,0.0,156.55,2.0,Office,5258.0,1968.0,
2016-06-28 17:00:00,157.0,0.0,150.83,2.0,Office,5258.0,1968.0,
2016-06-28 18:00:00,157.0,0.0,143.72,2.0,Office,5258.0,1968.0,
2016-06-28 19:00:00,157.0,0.0,135.68,2.0,Office,5258.0,1968.0,
2016-06-28 20:00:00,157.0,0.0,132.83,2.0,Office,5258.0,1968.0,
2016-06-28 21:00:00,157.0,0.0,127.61,2.0,Office,5258.0,1968.0,
2016-06-28 22:00:00,157.0,0.0,131.49,2.0,Office,5258.0,1968.0,
2016-06-28 23:00:00,157.0,0.0,115.41,2.0,Office,5258.0,1968.0,
2016-06-29 00:00:00,157.0,0.0,46.26,2.0,Office,5258.0,1968.0,
2016-06-29 01:00:00,157.0,0.0,41.89,2.0,Office,5258.0,1968.0,
2016-06-29 02:00:00,157.0,0.0,52.8,2.0,Office,5258.0,1968.0,
2016-06-29 03:00:00,157.0,0.0,50.54,2.0,Office,5258.0,1968.0,
2016-06-29 04:00:00,157.0,0.0,50.41,2.0,Office,5258.0,1968.0,
2016-06-29 05:00:00,157.0,0.0,100.54,2.0,Office,5258.0,1968.0,
2016-06-29 06:00:00,157.0,0.0,125.89,2.0,Office,5258.0,1968.0,
2016-06-29 07:00:00,157.0,0.0,125.03,2.0,Office,5258.0,1968.0,
2016-06-29 08:00:00,157.0,0.0,137.65,2.0,Office,5258.0,1968.0,
2016-06-29 09:00:00,157.0,0.0,137.36,2.0,Office,5258.0,1968.0,
2016-06-29 10:00:00,157.0,0.0,142.97,2.0,Office,5258.0,1968.0,
2016-06-29 11:00:00,157.0,0.0,152.46,2.0,Office,5258.0,1968.0,
2016-06-29 12:00:00,157.0,0.0,156.35,2.0,Office,5258.0,1968.0,
2016-06-29 13:00:00,157.0,0.0,156.04,2.0,Office,5258.0,1968.0,
2016-06-29 14:00:00,157.0,0.0,153.77,2.0,Office,5258.0,1968.0,
2016-06-29 15:00:00,157.0,0.0,157.33,2.0,Office,5258.0,1968.0,
2016-06-29 16:00:00,157.0,0.0,155.31,2.0,Office,5258.0,1968.0,
2016-06-29 17:00:00,157.0,0.0,144.71,2.0,Office,5258.0,1968.0,
