timestamp,meter_reading,site_id,air_temperature,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
2016-03-05 23:00:00,64.50436739130434,2.0,26.7,-5.6,0.0,1010.8,120.0,1.5
2016-03-06 00:00:00,59.93558913043477,2.0,26.7,-5.6,0.0,1010.5,70.0,2.1
2016-03-06 01:00:00,59.8229304347826,2.0,26.1,-5.6,0.0,1010.7,350.0,3.1
2016-03-06 02:00:00,59.23403478260871,2.0,25.6,-5.6,0.0,1011.3,330.0,2.6
2016-03-06 03:00:00,58.93198043478259,2.0,25.6,-3.9,0.0,1011.9,330.0,2.6
2016-03-06 04:00:00,60.52151304347826,2.0,23.3,-2.8,0.0,1012.1,0.0,0.0
2016-03-06 05:00:00,61.82715,2.0,22.2,-2.2,0.0,1012.3,0.0,0.0
2016-03-06 06:00:00,68.92761739130434,2.0,21.1,-1.1,0.0,1012.4,100.0,1.5
2016-03-06 07:00:00,69.87825434782609,2.0,20.6,-0.6,0.0,1012.4,110.0,2.1
2016-03-06 08:00:00,68.93983478260871,2.0,19.4,0.6,0.0,1012.4,80.0,2.6
2016-03-06 09:00:00,70.52272391304345,2.0,18.9,-0.6,0.0,1012.2,100.0,2.6
2016-03-06 10:00:00,75.50713913043477,2.0,18.3,-0.6,0.0,1011.8,80.0,4.6
2016-03-06 11:00:00,79.57353478260869,2.0,18.3,0.6,0.0,1011.3,80.0,4.6
2016-03-06 12:00:00,81.57335217391301,2.0,17.8,0.0,0.0,1011.1,90.0,4.1
2016-03-06 13:00:00,80.97999782608694,2.0,17.8,1.1,0.0,1011.2,90.0,3.1
2016-03-06 14:00:00,79.58398043478259,2.0,17.2,0.0,0.0,1011.3,80.0,4.1
2016-03-06 15:00:00,80.42678913043478,2.0,17.2,0.6,0.0,1011.3,90.0,3.1
2016-03-06 16:00:00,81.20573913043481,2.0,18.3,0.0,0.0,1011.9,110.0,3.6
2016-03-06 17:00:00,75.6500391304348,2.0,20.0,0.0,0.0,1011.9,90.0,3.1
2016-03-06 18:00:00,72.79847173913042,2.0,22.2,0.0,0.0,1011.7,0.0,0.0
2016-03-06 19:00:00,69.86404130434782,2.0,22.8,0.6,0.0,1010.7,0.0,0.0
2016-03-06 20:00:00,83.06500434782609,2.0,24.4,0.6,0.0,1009.5,140.0,2.1
2016-03-06 21:00:00,69.4755695652174,2.0,25.0,0.6,0.0,1008.2,140.0,1.5
2016-03-06 22:00:00,66.91326739130436,2.0,26.1,0.0,0.0,1007.2,230.0,3.6
2016-03-06 23:00:00,74.35543913043476,2.0,26.1,1.7,0.0,1006.4,240.0,6.2
2016-03-07 00:00:00,71.11074347826089,2.0,25.6,-1.1,0.0,1005.9,270.0,9.8
2016-03-07 01:00:00,67.98912608695652,2.0,25.0,0.6,0.0,1006.1,260.0,6.7
2016-03-07 02:00:00,66.44133695652175,2.0,23.3,1.7,0.0,1006.2,240.0,4.6
2016-03-07 03:00:00,72.14166521739128,2.0,22.8,0.6,0.0,1006.6,270.0,7.2
2016-03-07 04:00:00,74.96568043478258,2.0,21.1,3.9,0.0,1007.5,260.0,6.2
2016-03-07 05:00:00,75.63383829787234,2.0,19.4,5.6,0.0,1008.2,220.0,4.6
2016-03-07 06:00:00,78.64357872340425,2.0,18.3,4.4,0.0,1008.4,240.0,4.1
2016-03-07 07:00:00,78.0188404255319,2.0,17.8,1.7,0.0,1008.7,230.0,3.6
2016-03-07 08:00:00,88.25544680851061,2.0,17.8,-0.6,0.0,1009.0,270.0,3.6
2016-03-07 09:00:00,92.2091659574468,2.0,16.7,-1.1,0.0,1009.4,260.0,4.1
2016-03-07 10:00:00,100.1121659574468,2.0,15.0,-1.1,0.0,1008.9,250.0,3.1
2016-03-07 11:00:00,106.72018510638296,2.0,14.4,-1.7,0.0,1008.4,280.0,3.1
2016-03-07 12:00:00,111.09473829787231,2.0,12.2,-1.1,0.0,1008.2,240.0,2.1
2016-03-07 13:00:00,112.62040000000002,2.0,13.3,-1.7,0.0,1008.6,300.0,1.5
2016-03-07 14:00:00,113.68507446808516,2.0,12.2,-1.1,0.0,1008.8,0.0,0.0
2016-03-07 15:00:00,113.21277021276596,2.0,13.3,-0.6,0.0,1009.1,180.0,2.1
2016-03-07 16:00:00,105.0796723404255,2.0,15.0,-1.1,0.0,1009.2,120.0,1.5
2016-03-07 17:00:00,95.9668404255319,2.0,16.1,-2.2,0.0,1009.0,270.0,1.5
2016-03-07 18:00:00,84.44657446808513,2.0,18.3,-2.8,0.0,1008.8,0.0,0.0
2016-03-07 19:00:00,77.39151489361703,2.0,20.0,-5.0,0.0,1007.9,280.0,1.5
2016-03-07 20:00:00,75.09471304347827,2.0,20.0,-3.9,0.0,1006.6,280.0,2.6
2016-03-07 21:00:00,71.91969130434781,2.0,19.4,-2.8,0.0,1005.5,0.0,0.0
2016-03-07 22:00:00,65.28580869565218,2.0,21.1,-2.2,0.0,1004.9,270.0,6.7
2016-03-07 23:00:00,62.78807391304348,2.0,20.0,-3.3,0.0,1004.5,280.0,6.2
2016-03-08 00:00:00,61.65451304347828,2.0,20.0,-3.9,0.0,1004.2,250.0,6.7
2016-03-08 01:00:00,60.95153260869565,2.0,18.3,-3.9,0.0,1004.0,270.0,6.7
2016-03-08 02:00:00,61.8594347826087,2.0,17.2,-2.2,0.0,1004.1,270.0,6.2
2016-03-08 03:00:00,59.21385,2.0,16.1,-1.1,0.0,1004.1,290.0,6.2
2016-03-08 04:00:00,60.92692391304346,2.0,15.6,0.0,0.0,1004.3,270.0,5.7
2016-03-08 05:00:00,64.9150595744681,2.0,14.4,1.1,0.0,1004.9,260.0,5.1
2016-03-08 06:00:00,69.61257021276596,2.0,14.4,0.6,0.0,1004.5,270.0,6.2
2016-03-08 07:00:00,74.8647510638298,2.0,13.9,1.1,0.0,1004.5,270.0,5.1
2016-03-08 08:00:00,78.03252340425531,2.0,13.3,0.6,0.0,1005.1,260.0,5.1
2016-03-08 09:00:00,81.40690851063832,2.0,13.3,0.6,0.0,1005.4,310.0,3.6
2016-03-08 10:00:00,85.39561063829784,2.0,12.8,0.6,0.0,1005.0,260.0,5.7
2016-03-08 11:00:00,90.92625319148935,2.0,11.7,1.1,0.0,1005.1,250.0,2.1
2016-03-08 12:00:00,94.24191702127662,2.0,11.7,0.6,0.0,1005.5,350.0,3.1
2016-03-08 13:00:00,103.13201489361704,2.0,11.1,1.1,0.0,1006.4,0.0,0.0
2016-03-08 14:00:00,106.56196382978723,2.0,11.1,1.1,0.0,1006.7,0.0,0.0
2016-03-08 15:00:00,109.14755531914896,2.0,11.7,1.7,0.0,1007.5,10.0,2.1
2016-03-08 16:00:00,108.98817872340427,2.0,12.2,1.1,0.0,1008.2,320.0,3.6
2016-03-08 17:00:00,102.70064468085108,2.0,13.9,1.1,0.0,1008.7,260.0,4.6
2016-03-08 18:00:00,87.74210638297872,2.0,15.0,1.1,0.0,1008.8,300.0,3.6
2016-03-08 19:00:00,79.84894255319148,2.0,16.7,1.1,0.0,1008.7,260.0,3.6
2016-03-08 20:00:00,78.1518608695652,2.0,18.3,0.0,0.0,1007.8,270.0,4.1
2016-03-08 21:00:00,72.69155869565219,2.0,20.0,-0.6,0.0,1006.6,230.0,5.7
2016-03-08 22:00:00,65.95607608695653,2.0,20.0,-2.8,0.0,1006.0,280.0,3.1
2016-03-08 23:00:00,63.4660847826087,2.0,21.7,-3.9,0.0,1005.9,260.0,4.1
2016-03-09 00:00:00,59.68451956521737,2.0,22.2,-3.3,0.0,1006.0,270.0,4.6
2016-03-09 01:00:00,57.26692391304348,2.0,21.7,-2.8,0.0,1006.0,240.0,5.1
2016-03-09 02:00:00,58.17469999999999,2.0,20.6,-2.2,0.0,1006.8,240.0,4.1
2016-03-09 03:00:00,59.83592608695651,2.0,19.4,-2.8,0.0,1007.3,210.0,2.6
2016-03-09 04:00:00,60.388478260869576,2.0,18.9,-2.8,0.0,1008.0,250.0,3.1
2016-03-09 05:00:00,65.93116956521737,2.0,17.2,-2.2,0.0,1008.4,240.0,2.1
2016-03-09 06:00:00,71.40732826086956,2.0,17.2,-3.9,0.0,1008.3,260.0,4.6
2016-03-09 07:00:00,73.69226086956525,2.0,17.2,-3.9,0.0,1008.2,300.0,3.1
2016-03-09 08:00:00,78.19394782608697,2.0,16.7,-2.8,0.0,1008.5,0.0,0.0
2016-03-09 09:00:00,85.16911304347825,2.0,13.9,-0.6,0.0,1009.0,80.0,2.1
2016-03-09 10:00:00,91.25093404255315,2.0,13.3,-0.6,0.0,1009.4,0.0,0.0
2016-03-09 11:00:00,100.33305957446808,2.0,13.3,-1.1,0.0,1009.5,110.0,2.6
2016-03-09 12:00:00,104.484,2.0,11.1,0.0,0.0,1009.9,110.0,3.1
2016-03-09 13:00:00,108.56194680851064,2.0,11.1,-0.6,0.0,1010.6,100.0,2.1
2016-03-09 14:00:00,111.56807021276596,2.0,11.7,-0.6,0.0,1011.9,70.0,2.1
2016-03-09 15:00:00,113.88288297872343,2.0,12.8,0.6,0.0,1012.4,100.0,1.5
2016-03-09 16:00:00,112.0926808510638,2.0,15.0,-0.6,0.0,1013.6,70.0,3.6
2016-03-09 17:00:00,105.7546574468085,2.0,16.7,-0.6,0.0,1013.7,270.0,1.5
2016-03-09 18:00:00,92.11595957446809,2.0,19.4,-1.7,0.0,1013.6,270.0,1.5
2016-03-09 19:00:00,82.53879361702128,2.0,21.7,-2.2,0.0,1013.6,270.0,1.5
2016-03-09 20:00:00,80.13478913043475,2.0,22.8,-3.3,0.0,1012.6,270.0,2.1
2016-03-09 21:00:00,77.79890434782608,2.0,23.9,-3.9,0.0,1011.5,270.0,1.5
2016-03-09 22:00:00,66.90884130434782,2.0,25.6,-5.6,0.0,1010.9,270.0,3.6
2016-03-09 23:00:00,63.61195652173911,2.0,26.1,-5.6,0.0,1010.6,220.0,2.1
2016-03-10 00:00:00,61.3513456521739,2.0,25.6,-6.1,0.0,1010.6,0.0,2.6
2016-03-10 01:00:00,58.71616304347827,2.0,25.0,-6.7,0.0,1010.6,0.0,0.0
2016-03-10 02:00:00,59.9025,2.0,23.3,-6.1,0.0,1011.0,250.0,2.6
2016-03-10 03:00:00,58.985789130434796,2.0,22.2,-5.6,0.0,1011.8,210.0,1.5
2016-03-10 04:00:00,61.06271304347826,2.0,21.1,-6.7,0.0,1012.4,0.0,0.0
2016-03-10 05:00:00,67.64320217391305,2.0,18.9,-3.9,0.0,1012.8,0.0,0.0
2016-03-10 06:00:00,72.94219347826088,2.0,18.9,-3.3,0.0,1013.0,110.0,3.1
2016-03-10 07:00:00,74.0028,2.0,17.2,-2.2,0.0,1013.6,80.0,3.6
2016-03-10 08:00:00,78.614485106383,2.0,16.1,-1.1,0.0,1013.9,90.0,4.1
2016-03-10 09:00:00,89.18568723404258,2.0,16.1,-1.7,0.0,1014.0,90.0,2.6
2016-03-10 10:00:00,102.19163404255319,2.0,15.0,-1.7,0.0,1013.7,0.0,0.0
2016-03-10 11:00:00,107.6288319148936,2.0,14.4,-3.3,0.0,1013.2,90.0,2.6
2016-03-10 12:00:00,113.4930446808511,2.0,13.9,-2.2,0.0,1013.3,0.0,0.0
2016-03-10 13:00:00,114.85007446808504,2.0,13.9,-1.1,0.0,1014.1,0.0,0.0
2016-03-10 14:00:00,119.68262978723406,2.0,12.8,-0.6,0.0,1014.2,110.0,2.6
2016-03-10 15:00:00,120.64853617021281,2.0,15.0,-1.7,0.0,1014.9,100.0,2.1
2016-03-10 16:00:00,120.33170638297872,2.0,18.3,-1.7,0.0,1015.6,100.0,2.6
2016-03-10 17:00:00,112.30077021276594,2.0,20.6,-2.2,0.0,1015.8,100.0,3.1
2016-03-10 18:00:00,98.07827446808511,2.0,22.8,-2.8,0.0,1016.1,140.0,2.1
2016-03-10 19:00:00,86.3434893617021,2.0,25.0,-3.9,0.0,1015.6,130.0,2.1
2016-03-10 20:00:00,81.87058695652173,2.0,27.2,-5.0,0.0,1014.8,190.0,3.1
2016-03-10 21:00:00,76.5609,2.0,27.8,-7.2,0.0,1013.8,0.0,0.0
2016-03-10 22:00:00,69.84780869565218,2.0,28.3,-7.2,0.0,1012.8,330.0,2.6
2016-03-10 23:00:00,62.23809782608696,2.0,28.9,-7.8,0.0,1012.2,0.0,0.0
2016-03-11 00:00:00,61.06908260869564,2.0,28.9,-7.2,0.0,1012.0,230.0,1.5
2016-03-11 01:00:00,59.35178043478261,2.0,28.3,-8.9,0.0,1012.2,280.0,1.5
2016-03-11 02:00:00,57.69484565217393,2.0,27.2,-7.8,0.0,1012.7,250.0,2.6
2016-03-11 03:00:00,58.33523043478261,2.0,27.2,-6.7,0.0,1012.9,0.0,1.5
2016-03-11 04:00:00,61.527052173913056,2.0,22.8,-4.4,0.0,1013.1,0.0,0.0
2016-03-11 05:00:00,66.8813456521739,2.0,21.7,-3.9,0.0,1013.5,90.0,2.1
2016-03-11 06:00:00,73.86508043478261,2.0,20.6,-5.0,0.0,1013.5,100.0,3.6
2016-03-11 07:00:00,75.86901739130434,2.0,19.4,-4.4,0.0,1013.8,120.0,1.5
2016-03-11 08:00:00,81.79945744680847,2.0,17.8,-3.3,0.0,1013.8,110.0,2.1
2016-03-11 09:00:00,90.7970659574468,2.0,16.7,-2.8,0.0,1013.8,80.0,1.5
2016-03-11 10:00:00,100.42176808510638,2.0,16.1,-2.2,0.0,1013.3,90.0,2.1
2016-03-11 11:00:00,104.76991702127657,2.0,15.6,-2.8,0.0,1013.2,130.0,2.6
2016-03-11 12:00:00,106.51541276595744,2.0,15.6,-3.3,0.0,1012.8,100.0,3.6
2016-03-11 13:00:00,107.73658936170212,2.0,15.0,-3.3,0.0,1012.9,120.0,3.1
2016-03-11 14:00:00,109.33314893617022,2.0,15.0,-2.2,0.0,1013.3,100.0,3.1
2016-03-11 15:00:00,110.33468936170212,2.0,16.1,-1.7,0.0,1013.7,90.0,4.1
2016-03-11 16:00:00,107.97831489361702,2.0,19.4,-4.4,0.0,1014.0,150.0,3.6
2016-03-11 17:00:00,98.3211106382979,2.0,21.1,-2.2,0.0,1013.8,120.0,3.6
2016-03-11 18:00:00,87.24624468085108,2.0,23.9,-3.3,0.0,1013.3,120.0,5.1
2016-03-11 19:00:00,82.48070851063831,2.0,25.0,-3.9,0.0,1012.4,130.0,3.1
2016-03-11 20:00:00,80.50086956521741,2.0,26.1,-3.9,0.0,1011.6,0.0,0.0
2016-03-11 21:00:00,74.27670869565216,2.0,27.8,-3.9,0.0,1010.3,150.0,2.6
2016-03-11 22:00:00,67.69854347826086,2.0,28.3,-5.0,0.0,1009.5,280.0,3.6
2016-03-11 23:00:00,64.72205869565218,2.0,29.4,-5.6,0.0,1008.9,260.0,3.6
2016-03-12 00:00:00,60.6896152173913,2.0,27.8,-5.6,0.0,1008.5,280.0,3.6
2016-03-12 01:00:00,59.21858913043477,2.0,27.2,-5.6,0.0,1008.3,300.0,3.6
2016-03-12 02:00:00,57.32996086956521,2.0,26.7,-5.0,0.0,1008.4,240.0,3.1
2016-03-12 03:00:00,55.83335217391305,2.0,25.6,-5.6,0.0,1008.4,260.0,3.1
2016-03-12 04:00:00,56.72919565217392,2.0,22.8,-5.0,0.0,1008.1,250.0,1.5
2016-03-12 05:00:00,59.3116652173913,2.0,22.2,-3.9,0.0,1008.3,120.0,2.6
2016-03-12 06:00:00,61.98773260869566,2.0,20.6,-3.3,0.0,1008.9,0.0,0.0
2016-03-12 07:00:00,61.11014130434781,2.0,21.7,-1.7,0.0,1008.9,210.0,6.7
2016-03-12 08:00:00,62.57693695652174,2.0,20.0,2.8,0.0,1009.6,240.0,9.3
2016-03-12 09:00:00,66.39495652173912,2.0,17.2,5.0,0.0,1010.7,270.0,15.4
2016-03-12 10:00:00,67.00809130434784,2.0,16.1,2.2,0.0,1011.1,270.0,6.7
2016-03-12 11:00:00,69.90590000000002,2.0,15.0,2.2,0.0,1011.9,270.0,5.7
2016-03-12 12:00:00,72.24610000000003,2.0,13.9,0.6,0.0,1012.7,250.0,3.6
2016-03-12 13:00:00,75.11985,2.0,13.3,0.0,0.0,1013.4,250.0,3.1
2016-03-12 14:00:00,77.33157391304347,2.0,11.7,0.6,0.0,1014.4,190.0,2.1
2016-03-12 15:00:00,79.65759999999999,2.0,13.3,-0.6,0.0,1014.8,200.0,2.6
2016-03-12 16:00:00,81.44633913043478,2.0,15.0,-0.6,0.0,1016.0,240.0,2.1
2016-03-12 17:00:00,80.00728478260869,2.0,15.6,-0.6,0.0,1016.5,240.0,3.1
2016-03-12 18:00:00,75.25687391304348,2.0,16.1,-1.1,0.0,1016.9,300.0,5.7
2016-03-12 19:00:00,74.4084847826087,2.0,17.8,-1.1,0.0,1016.5,270.0,4.6
2016-03-12 20:00:00,71.04731304347823,2.0,18.9,-1.1,0.0,1016.2,260.0,4.1
2016-03-12 21:00:00,65.38683478260869,2.0,19.4,-1.1,0.0,1015.5,270.0,6.2
2016-03-12 22:00:00,60.67603043478259,2.0,19.4,-1.7,0.0,1014.9,290.0,4.6
2016-03-12 23:00:00,56.63753478260868,2.0,21.7,-1.7,0.0,1014.4,260.0,5.7
2016-03-13 00:00:00,55.21820652173913,2.0,21.7,-2.8,0.0,1014.4,280.0,7.2
2016-03-13 01:00:00,55.46558913043481,2.0,21.1,-3.3,0.0,1014.9,260.0,5.7
2016-03-13 02:00:00,54.30056086956523,2.0,20.6,-3.3,0.0,1014.9,250.0,3.6
2016-03-13 03:00:00,53.968223913043474,2.0,18.9,-2.8,0.0,1015.4,180.0,1.5
2016-03-13 04:00:00,57.76641304347825,2.0,18.3,-1.7,0.0,1015.8,160.0,2.6
2016-03-13 05:00:00,58.63423913043478,2.0,17.2,-1.1,0.0,1016.1,110.0,1.5
2016-03-13 06:00:00,60.46384347826089,2.0,16.1,-0.6,0.0,1016.2,90.0,2.1
2016-03-13 07:00:00,60.254900000000006,2.0,15.6,0.0,0.0,1016.6,80.0,3.6
2016-03-13 08:00:00,61.57548478260869,2.0,14.4,0.0,0.0,1016.8,80.0,3.6
2016-03-13 09:00:00,63.73405869565217,2.0,13.9,0.6,0.0,1016.7,100.0,3.1
2016-03-13 10:00:00,67.7564239130435,2.0,12.8,0.6,0.0,1016.5,100.0,3.6
2016-03-13 11:00:00,72.15829782608695,2.0,12.2,0.0,0.0,1016.1,90.0,4.1
2016-03-13 12:00:00,75.54516956521739,2.0,11.7,0.0,0.0,1016.0,100.0,4.1
2016-03-13 13:00:00,77.79497608695652,2.0,11.1,0.0,0.0,1016.2,110.0,3.6
2016-03-13 14:00:00,78.05818913043478,2.0,11.1,0.0,0.0,1016.6,110.0,3.6
2016-03-13 15:00:00,77.71876304347825,2.0,12.2,0.0,0.0,1017.6,90.0,4.1
2016-03-13 16:00:00,77.23803695652175,2.0,15.0,-1.1,0.0,1017.8,110.0,2.6
2016-03-13 17:00:00,71.93294130434784,2.0,17.2,-1.1,0.0,1018.2,0.0,1.5
2016-03-13 18:00:00,69.28256521739131,2.0,18.9,-1.7,0.0,1018.0,0.0,0.0
2016-03-13 19:00:00,67.4365260869565,2.0,20.6,-1.7,0.0,1017.2,0.0,0.0
2016-03-13 20:00:00,67.55739347826089,2.0,21.7,-2.2,0.0,1016.3,210.0,1.5
2016-03-13 21:00:00,67.48105434782612,2.0,22.8,-2.2,0.0,1014.9,210.0,2.1
2016-03-13 22:00:00,63.244460869565216,2.0,23.9,-2.8,0.0,1013.8,210.0,1.5
2016-03-13 23:00:00,59.53604782608694,2.0,25.6,-2.8,0.0,1013.1,210.0,2.6
2016-03-14 00:00:00,56.99550217391305,2.0,23.9,-3.3,0.0,1013.2,280.0,4.1
2016-03-14 01:00:00,54.31358043478261,2.0,23.9,-2.2,0.0,1013.1,320.0,3.6
2016-03-14 02:00:00,55.4708652173913,2.0,23.3,-1.7,0.0,1013.1,270.0,3.6
2016-03-14 03:00:00,60.31599782608696,2.0,22.8,-1.7,0.0,1013.7,290.0,3.1
2016-03-14 04:00:00,60.7063652173913,2.0,20.6,0.0,0.0,1013.8,220.0,1.5
2016-03-14 05:00:00,62.34530212765957,2.0,19.4,0.6,0.0,1014.0,0.0,0.0
2016-03-14 06:00:00,66.69294042553192,2.0,19.4,0.6,0.0,1013.9,0.0,0.0
2016-03-14 07:00:00,71.23218936170215,2.0,17.8,1.1,0.0,1013.9,110.0,2.1
2016-03-14 08:00:00,77.34659361702128,2.0,17.2,1.1,0.0,1013.8,80.0,2.6
2016-03-14 09:00:00,85.11860851063828,2.0,16.1,1.1,0.0,1013.8,80.0,3.1
2016-03-14 10:00:00,97.60345319148938,2.0,14.4,1.7,0.0,1013.7,110.0,2.6
2016-03-14 11:00:00,104.95704680851068,2.0,14.4,0.6,0.0,1013.7,90.0,2.6
2016-03-14 12:00:00,109.45487234042551,2.0,13.9,0.0,0.0,1014.1,90.0,2.1
2016-03-14 13:00:00,119.50691063829788,2.0,12.8,1.1,0.0,1014.3,100.0,3.1
2016-03-14 14:00:00,122.2918446808511,2.0,13.3,0.6,0.0,1014.8,80.0,2.1
2016-03-14 15:00:00,122.46069361702128,2.0,14.4,0.6,0.0,1015.0,100.0,3.6
2016-03-14 16:00:00,120.33199787234044,2.0,17.2,1.7,0.0,1015.1,120.0,4.6
2016-03-14 17:00:00,111.80288510638296,2.0,19.4,2.2,0.0,1015.5,0.0,0.0
2016-03-14 18:00:00,96.2220106382979,2.0,21.1,1.7,0.0,1015.6,320.0,2.1
2016-03-14 19:00:00,89.13104680851063,2.0,22.8,1.7,0.0,1015.1,320.0,2.6
2016-03-14 20:00:00,85.52501086956521,2.0,23.3,1.7,0.0,1013.9,320.0,2.1
2016-03-14 21:00:00,81.01885652173912,2.0,24.4,1.7,0.0,1012.6,290.0,2.6
2016-03-14 22:00:00,69.79997826086955,2.0,25.6,2.2,0.0,1011.9,280.0,3.1
2016-03-14 23:00:00,65.54735217391305,2.0,26.1,2.8,0.0,1011.4,280.0,6.7
2016-03-15 00:00:00,62.29884347826086,2.0,25.0,2.8,0.0,1011.5,260.0,6.2
2016-03-15 01:00:00,59.96860217391302,2.0,24.4,2.8,0.0,1011.6,290.0,5.1
2016-03-15 02:00:00,59.4412043478261,2.0,23.3,2.8,0.0,1012.1,230.0,3.6
2016-03-15 03:00:00,57.30615,2.0,22.2,3.3,0.0,1012.5,210.0,2.1
2016-03-15 04:00:00,59.23722391304346,2.0,22.2,3.3,0.0,1013.0,0.0,0.0
2016-03-15 05:00:00,63.89469574468085,2.0,20.6,3.3,0.0,1013.6,0.0,0.0
2016-03-15 06:00:00,70.17277234042554,2.0,20.0,3.3,0.0,1013.6,250.0,1.5
2016-03-15 07:00:00,73.14065957446806,2.0,17.8,3.9,0.0,1013.4,210.0,1.5
2016-03-15 08:00:00,85.03993404255317,2.0,17.8,3.9,0.0,1013.5,80.0,2.6
2016-03-15 09:00:00,100.01039361702131,2.0,16.7,3.9,0.0,1014.0,80.0,1.5
2016-03-15 10:00:00,109.71095744680845,2.0,15.6,3.3,0.0,1013.8,90.0,2.6
2016-03-15 11:00:00,119.24195744680854,2.0,14.4,3.9,0.0,1013.6,100.0,2.1
2016-03-15 12:00:00,121.81637446808513,2.0,15.0,3.3,0.0,1013.9,0.0,0.0
2016-03-15 13:00:00,125.92340851063831,2.0,14.4,3.3,0.0,1014.4,90.0,2.1
2016-03-15 14:00:00,128.38472340425528,2.0,13.3,3.9,0.0,1015.0,0.0,0.0
2016-03-15 15:00:00,130.36447872340426,2.0,15.0,4.4,0.0,1015.5,0.0,0.0
2016-03-15 16:00:00,127.43419574468088,2.0,17.8,3.9,0.0,1016.1,0.0,0.0
2016-03-15 17:00:00,117.32027446808507,2.0,20.6,3.9,0.0,1016.3,190.0,1.5
2016-03-15 18:00:00,100.39369148936173,2.0,22.8,3.3,0.0,1015.8,0.0,0.0
2016-03-15 19:00:00,92.20108723404257,2.0,24.4,1.7,0.0,1015.2,300.0,2.1
2016-03-15 20:00:00,87.28391304347826,2.0,26.7,-1.7,0.0,1013.9,310.0,1.5
2016-03-15 21:00:00,80.64230434782608,2.0,27.8,-3.3,0.0,1012.8,310.0,2.6
2016-03-15 22:00:00,70.52588913043475,2.0,28.9,-5.0,0.0,1011.9,310.0,3.1
2016-03-15 23:00:00,66.17353913043478,2.0,29.4,-5.0,0.0,1011.4,270.0,1.5
2016-03-16 00:00:00,62.85519782608696,2.0,28.9,-6.1,0.0,1010.9,250.0,4.1
2016-03-16 01:00:00,58.76558260869564,2.0,27.8,-6.1,0.0,1010.8,230.0,4.1
2016-03-16 02:00:00,58.01842391304349,2.0,26.1,-6.1,0.0,1010.9,240.0,3.6
2016-03-16 03:00:00,57.83448695652174,2.0,24.4,-5.6,0.0,1011.0,250.0,3.6
2016-03-16 04:00:00,58.31204347826088,2.0,22.8,-4.4,0.0,1011.1,230.0,2.6
2016-03-16 05:00:00,61.51805531914894,2.0,23.3,-5.6,0.0,1011.3,290.0,2.6
2016-03-16 06:00:00,68.37779787234041,2.0,21.1,-3.9,0.0,1011.6,270.0,3.1
2016-03-16 07:00:00,72.12470425531913,2.0,18.9,-3.3,0.0,1011.8,230.0,3.1
2016-03-16 08:00:00,83.3613255319149,2.0,18.3,-5.0,0.0,1011.8,250.0,3.1
2016-03-16 09:00:00,100.07237659574473,2.0,17.2,-4.4,0.0,1012.0,240.0,2.6
2016-03-16 10:00:00,108.94700212765957,2.0,16.7,-4.4,0.0,1011.9,270.0,1.5
2016-03-16 11:00:00,117.94147446808508,2.0,15.0,-2.8,0.0,1011.9,0.0,0.0
2016-03-16 12:00:00,121.30032765957444,2.0,14.4,-2.2,0.0,1012.2,90.0,2.6
2016-03-16 13:00:00,125.62252127659576,2.0,13.9,-2.2,0.0,1012.7,120.0,1.5
2016-03-16 14:00:00,133.44009787234043,2.0,15.0,-5.0,0.0,1013.2,110.0,2.1
2016-03-16 15:00:00,139.51942765957443,2.0,16.7,-3.9,0.0,1013.9,80.0,1.5
2016-03-16 16:00:00,133.67771489361704,2.0,20.0,-5.0,0.0,1014.0,100.0,3.6
2016-03-16 17:00:00,125.55291276595743,2.0,23.3,-6.1,0.0,1014.0,90.0,3.1
2016-03-16 18:00:00,108.40810425531912,2.0,25.6,-6.1,0.0,1013.6,90.0,2.6
2016-03-16 19:00:00,96.44948936170216,2.0,27.2,-7.2,0.0,1012.9,0.0,0.0
2016-03-16 20:00:00,91.94956739130434,2.0,27.8,-7.2,0.0,1011.9,0.0,0.0
2016-03-16 21:00:00,83.09820217391305,2.0,29.4,-8.3,0.0,1010.7,190.0,2.1
2016-03-16 22:00:00,72.24414782608694,2.0,29.4,-10.0,0.0,1010.0,0.0,0.0
2016-03-16 23:00:00,67.24892173913042,2.0,29.4,-10.0,0.0,1009.4,0.0,0.0
2016-03-17 00:00:00,70.56597826086956,2.0,30.0,-8.9,0.0,1008.9,260.0,3.1
2016-03-17 01:00:00,70.0355913043478,2.0,29.4,-7.8,0.0,1008.8,260.0,4.1
2016-03-17 02:00:00,69.84413478260869,2.0,28.3,-9.4,0.0,1008.9,250.0,3.1
2016-03-17 03:00:00,66.16016304347828,2.0,25.0,-6.7,0.0,1009.3,210.0,1.5
2016-03-17 04:00:00,67.8332195652174,2.0,23.3,-5.0,0.0,1009.5,0.0,0.0
2016-03-17 05:00:00,73.24869148936169,2.0,25.0,-5.6,0.0,1009.3,320.0,1.5
2016-03-17 06:00:00,76.2768978723404,2.0,21.7,-4.4,0.0,1009.5,0.0,0.0
2016-03-17 07:00:00,79.42001914893616,2.0,19.4,-3.3,0.0,1009.5,190.0,1.5
2016-03-17 08:00:00,89.28108936170212,2.0,18.9,-2.2,0.0,1009.4,120.0,2.1
2016-03-17 09:00:00,103.6617063829787,2.0,18.3,-2.8,0.0,1009.5,110.0,2.6
